id,rating,text
I_0djwlONzuhDCq4HnQnJA,5,"I've had a great experience with K&R! I've lived in the same building for 1+ years and have had a great experience thus far.

Management is great, the super..."
puz0knavPyblKAqNA5-OFg,5,"Great place to live and wonderful staff.
I could not be more happier. The management is great and the service team are awesome."
AgZH7Lqf0pHLrmXIpFFfDQ,1,"Mirroring Angela O's review...I have the exact same issues. Every time it rains there are MASSIVE leaks, I've had things damaged & the manager never..."
AgZH7Lqf0pHLrmXIpFFfDQ,1,"wow I am so sorry for you and so glad that i did not move into that apartment building 150 Clermont Ave.   I did consider it, but so lucky that i was told..."
AgZH7Lqf0pHLrmXIpFFfDQ,1,"The management at this building is the worse. I have been living here since October, and paying a substantial Brooklyn rent, and every time it rains I have..."
ToX-NqifxsFLqN_zlN8lqg,5,"Katrin was the best as she was so friendly, responsive, and professional. It was hard finding a place during COVID-19, but she kept me up to date with the..."
ToX-NqifxsFLqN_zlN8lqg,5,Katrin helped in so many ways. She went above and beyond to help us find our perfect apartment. She kept in touch every step of the way. I highly recommend her!
ToX-NqifxsFLqN_zlN8lqg,5,"Katrin was easy to work with and very pleasant. She was patient with us, and guided us into a great apt we ended up renting. She was intuitive and quickly..."
OBX_CfxloTzoyqPaRrcr0Q,3,"This building was sold in 2018 and has new family-owned management, who have been much more responsive to all maintenance issues than either of the previous..."
OBX_CfxloTzoyqPaRrcr0Q,1,"Echoing the other reviewers about the mice--the building is infested. If you don't have a cat, stay away. The super and management did try to remedy the..."
OBX_CfxloTzoyqPaRrcr0Q,2,"The building is in a nice neighborhood, and the people are quiet, hard-working, and mostly friendly. But it's absolutely swarming with mice. 

I'm moving to..."
Wvfhr-LpZk7UmWm1FXEJPw,5,"Rinat is just wildly talented, creative and flexible. We had a small space to work with and a somewhat limited budget and she made it work. She is a..."
Wvfhr-LpZk7UmWm1FXEJPw,5,Working with Rinat was a pleasure. I was moving from SF to NYC with no furniture and wanted to move into a fully furnished studio apartment by the time I...
Wvfhr-LpZk7UmWm1FXEJPw,5,"Rinat is an absolute gem. She has beautiful taste, is incredibly easy to work with and goes above and beyond. I'd give her 10 stars if the rating allowed...."
JQ_bUKc2rYX2h3XTxVYLkg,5,"I don't know this pretty building, but I do know I was on my way home and had to rush and pull my car over so my 3 year old could go to the bathroom. A..."
nKAIsT6sBBWIGMMwFpQV1g,3,"Ive been a tenant in Linden Plaza for 6 years now. Here's my take: 

1. Your living experience REALLY does depend on which building you live in, and even..."
nKAIsT6sBBWIGMMwFpQV1g,4,I have family that live here sometimes I come here..the apartments is very nice and well maintain ...
nKAIsT6sBBWIGMMwFpQV1g,2,"Linden Plaza used to be a nice place to live, but recently the quality of tenants they are allowing to move in has gone down. I guess Mayor DiBlasio's..."
ZyXyowvwMWDEAcGafREePw,1,"100 % agree with all the complaints. Normal story, awful loud neighbors and it is impossible to get in touch with anyone.

Brown water come out the faucet,..."
ZyXyowvwMWDEAcGafREePw,1,"We had an issue in our apartment for close to 3 years now and it has not been fully addressed. We have been consistently reaching out to them, but they only..."
ZyXyowvwMWDEAcGafREePw,1,"Guess I don't really need to write a review since this awful company already got pulverized by multiple discontent tenants, but I feel like venting anyways...."
nVJ7ue6G0k5N6FR1Uk7EHA,4,"This is my second year living at 444 w. 35th st. and I dont think I want to leave anytime soon. 
The building is so well maintained, I have no complaints..."
nVJ7ue6G0k5N6FR1Uk7EHA,4,"Great building for the cost.  Close proximity to everything, friendly and very responsive staff, clean, and decent amenities.  One of the best value..."
nVJ7ue6G0k5N6FR1Uk7EHA,5,"Fantastic place to live in NY. I've been looking for a place like this to call home ever since I moved to Manhattan. 

Great things about this building:
-..."
1zUTlXfHDY_e7v1k_DaaHg,5,I had the pleasure of working with Cole Washington as I secured my first NYC apartment when relocating from Chicago. He was both responsive and attentive to...
1zUTlXfHDY_e7v1k_DaaHg,5,Cole Washington helped me find a super cool apartment and was fantastic to communicate with the entire process of applying and moving in. He was also...
1zUTlXfHDY_e7v1k_DaaHg,1,"Al Chen (one of the brokers of Oxford Property Group) is the most UNETHICAL people I have ever worked for.

He didn't clean the apartment during the 3..."
MxSi9Siv0up4y5jVWAr6Ug,5,"This place is FABULOUS! I have been here a total of three times and I feel like the staff are old friends of mine already!
I attending the grand opening..."
MxSi9Siv0up4y5jVWAr6Ug,5,"I happened to come across 3rd Space Cafe on my way to Penn Station during my brief visit to NYC and was pleasantly surprised!  Camilo was very friendly,..."
MxSi9Siv0up4y5jVWAr6Ug,5,"I am so thrilled that 3rdSpace provided me with the opportunity to host my event there. All of my attendees were so impressed with the space, especially..."
cjXwIj9v6TFra3D-3VRgQg,2,"I've lived here for more than 2.5 years.  
The good news is, the staff who work at the building are great.  They really are.  I noticed the difference from..."
cjXwIj9v6TFra3D-3VRgQg,1,I am a African-American PhD educated Doctor Who went for a tour at Tribeca Tower it was the most humiliating the most uncomfortable situation I've ever been...
cjXwIj9v6TFra3D-3VRgQg,5,"Great place to live! We are absolutely loving the building itself and the location. It is awesome to be so close to the water, multiple parks, historical..."
UNeDul3QhTZBSfKchqsYKA,5,I worked with Paul Michael in finding a 1 bedroom apt in Downtown Brooklyn. It was what I was looking for where I love the location and it's definitely a...
UNeDul3QhTZBSfKchqsYKA,5,"Manny Manny Manny!!! All I can say is that he is a Superhero. When I tell you he was patient, please believe that. I met him by happenstance. I went to view..."
UNeDul3QhTZBSfKchqsYKA,5,"If you want something done, have Moishe handle it. That simple. Amazing service and good vibes all around."
EIXcBl4MYli8vAe-EkUVZg,3,"15 Hudson Yards - A Related Property

The building has been open for almost 2 years and the Windows have yet to be washed.  After months of follow up,..."
t-Z5aB5_W8CfZh6M3krJQg,1,"Worst doorman and front desk worker ever.
Not even friendly, especially to deaf individuals. Then again it's typical for FiDi since they have the most rude..."
t-Z5aB5_W8CfZh6M3krJQg,5,"Easily our best experience when it came to renting.  Normally I dread management companies, but I have to say that Cooper Square was pretty amazing..."
t-Z5aB5_W8CfZh6M3krJQg,5,"awesome doorman, awesome concierge, awesome neighbors. facilities are great, and so far, it seems like a great little community. love it and everyone seems..."
b3u-NZr89T0wVlhlsBs-gg,4,"Pros of living in the building: 
-Great gym
-Good maintenance staff who responds to requests within 24 hours
-In-Unit laundry and bigger laundry machines in..."
b3u-NZr89T0wVlhlsBs-gg,1,"Want to play tennis? You can, for $75 an hour! The building continues to go downhill. The tennis courts could always be reserved for free. Now, management..."
b3u-NZr89T0wVlhlsBs-gg,1,"Of the two elevators available to residents, we are now down to one.

The newly refurbished elevator is out of action (again) with residents stuck in it..."
OGAAJdHV56CtWIDap_BkXg,5,"Hidden gem.   Easy access to Manhattan, Hoboken, Jersey City and Fort Lee.   Love my apartment.    So much more room and killer views.   My previous..."
OGAAJdHV56CtWIDap_BkXg,5,"I have lived in The Oyster now for a year.  I was first drawn to The Oyster when I was looking for a small, luxury building with modern convivences.   I..."
OGAAJdHV56CtWIDap_BkXg,4,I have lived at the Oyster for one year now. We were the 7th resident in the building as well. At first it was very quiet and a relaxed atmosphere to live...
a8Sj9JvZoyn6sUpOZ1w3-Q,5,"I can't say enough good things about Avalon Morningside. Firstly, the construction issue is no longer relevant as that has long since ceased. 

The reasons..."
a8Sj9JvZoyn6sUpOZ1w3-Q,5,We have decided to live at avalon next year and I believe it would be nice. The whole process of applcation to lease is great. Even though I am not in the...
a8Sj9JvZoyn6sUpOZ1w3-Q,1,Avalon is good. But it is too noisy!!! There is a construction site just behind the building. Noise will start from 7 am and will last for a whole day. It's...
hUuOnXY_89qkLbqpJCl8Jg,1,STAY AWAY. Doesn't even deserve 1 star. Very poor and slow maintenance. Old and warped windows coming with huge heating bills(over 200/month in the winter...
hUuOnXY_89qkLbqpJCl8Jg,1,"Rude rude people living here who let their kids scream at the top of their lungs, with hundreds of their neighbors homes within feet. The management company..."
hUuOnXY_89qkLbqpJCl8Jg,2,Edit three years later... the gym renovation was one of the worst decisions I've ever seen. Someone definitely got paid off to put that crap in there. I've...
3RrZ6wpXT23u2AkSjHEPeA,1,"*To add insult to injury, David Rivera CONTINUES to post the same listing he stood us up on!*

All I can say is, I wish I could've worked with Carol James..."
3RrZ6wpXT23u2AkSjHEPeA,3,"I'm a fan mainly because I absolutely LOVE my apartment that I found through this agency. I have worked with NYC brokers in the past, and his broker's fee..."
3RrZ6wpXT23u2AkSjHEPeA,5,"as a landlord, we used James Monteleone from All Points to help find a tenant.  James was spot on with matching us with the right tenant.  I highly..."
Qhsg9_16arDlfLgUnp9E-A,1,I only had a bad experience with the leasing office. The warnings of other reviewers here and on other sites were enough for me to be concerned but when one...
Qhsg9_16arDlfLgUnp9E-A,1,I grew up in this building in the 90s/early 2000s. The fact that they are trying to market these units as luxury apartments is hysterical. Independence...
Qhsg9_16arDlfLgUnp9E-A,1,"I did an Uber eat delivery December 14th on a Tuesday night and the doorman was extremely rude to me clearly because I was a ""delivery person"". It was 10pm..."
0tEz5XjJbq5993pAlDcTjg,5,"Great place to live , quiet a place I feel safe and secure , all modern appliances central air washer dryer , one of the key factors this property stands..."
0tEz5XjJbq5993pAlDcTjg,5,"Great place to rent! My children enjoyed the parks on premises, there are several... Management was very responsive and addressed any all requests in a..."
0tEz5XjJbq5993pAlDcTjg,5,I recently moved in with my boyfriend to his apartment at East Gate. At first I was worried about moving from a house to an apartment but I must say these...
O96h9ZgWPq1yNDLQjA01PA,4,Flatbush Garden finally something that makes sense.  They remove the mailbox out the basement and have install a better way to get your mail.
O96h9ZgWPq1yNDLQjA01PA,1,"ROACH AND MICE INFESTED BUILDING 3101 Foster Avenue, Brooklyn NY 11205. HIGH CRIME AREA FOR OVERPRICED RENT. There is no deal for unlimited electricity and..."
O96h9ZgWPq1yNDLQjA01PA,1,"No hot water!! No heat!! Bed bugs!! Roaches!! Mold!! Main office Disconnected the phone so In case of a big emergency, your on your own. Let's go back to no..."
xxDVB_k7mQ5iRjIj-C0I7A,5,"My review of OfficeOps is based on the summer rooftop movies put on by Rooftop Cinema Club, which are absolutely amazing and completely worth the..."
xxDVB_k7mQ5iRjIj-C0I7A,5,My first time coming here was on Monday and let me tell you ..it was AMAZING!!! Time Out Magazine has summer events where they will show different movies...
xxDVB_k7mQ5iRjIj-C0I7A,5,"We attended Rooftop Cinema Club's showing of ""A Few Good Men"" at this location & loved the entire experience. No elevator, so expect a five-floor hike up to..."
Z45bYKzln3gVnB7h3IqzQg,5,"It is with tremendous pleasure that I'm leaving this review. All in all, my experience living at Liberty Harbor for the last five years has been marvelous...."
Z45bYKzln3gVnB7h3IqzQg,5,Nobil was a great help this morning with fixing our dryer! He was very polite and helpful!! We appreciate it
Z45bYKzln3gVnB7h3IqzQg,5,"I would like to think the maintenance crew at 30 Regent for coming to help me when I had a maintenance item! I worked with Nick and he was very friendly,..."
d6hNAcJpRVQ4tO0L9uvIKw,5,"We love Manny and Ground Up Home Inspections. We found Manny through Yelp and I want you all to know, if you're looking for a home inspector stop looking..."
d6hNAcJpRVQ4tO0L9uvIKw,5,"Manny was a life-saver and I am so glad I went with Ground Up Home Inspections! After requesting a quote online, he gave me a call within 10 minutes to walk..."
d6hNAcJpRVQ4tO0L9uvIKw,5,"Manny inspected a condo I'm about to purchase recently, and it was such a pleasant and smooth experience. He's very responsive to questions, showed up early..."
MDn-EILPX_TAEoxqAWGN3g,5,"Seven 22 floor co-op buildings. Short walk to public subway, convenient 20 minute ride into Manhattan. Surrounding neighborhood slowly being encroached by..."
MDn-EILPX_TAEoxqAWGN3g,2,"President of the board has been arrested and serving 1-3 years pending charges and the management office Zenith has pleaded guilty to money laundering,..."
MDn-EILPX_TAEoxqAWGN3g,1,So I've lived here for 5 years . Cock roaches and roaches in common areas basement etc. Pools dont work for over 15 years now . 1 pol for 7 buildings....
ZORtgn8eUBK5UN-cJ9Dj7Q,5,We've lived in 27 on 27 for over 3 years and have had a really great experience.  The apartment is very quiet and conveniently located.  Every maintenance...
ZORtgn8eUBK5UN-cJ9Dj7Q,1,"The rents have gone up 8-10% in the last 2 years! They are calling it market price! For this market price you get a cut in services, cracks around the..."
ZORtgn8eUBK5UN-cJ9Dj7Q,1,We started renting at Moriches 'Luxury' townhomes in 2020. When our lease was up they raised it by $300. They also charged another deposit upon that lease....
L5cLV0doWJWmAzckeIkJ-w,4,"Visited a friend who lived here. He had nothing but nice things to say about it. 
It's clean, modern and safe. The have a ton of amenities as well as..."
L5cLV0doWJWmAzckeIkJ-w,5,Awesome place to workout. Love the sauna and steam room in the pool area. Awesome place to workout. Love the sauna and steam room in the pool area.
L5cLV0doWJWmAzckeIkJ-w,4,"Good community.Great amenities.
The new buildings are nice and management is responsive.Great for commuting to the city.
Only problem is the flooring is not..."
869MWpr8CRk86oFqETEvGA,4,I had a tour with Emily for a unit facing the water. The tour was pleasant and she was more than accommodating to us. We drove through and I did not see the...
869MWpr8CRk86oFqETEvGA,1,"Beware of this Management! If you live in a carpeted apartment with them, at the time of move out they deduct the FULL deposit and give you pittance. Having..."
869MWpr8CRk86oFqETEvGA,1,"Note to anyone planning on applying for an apartment - READ THE FINE PRINT! 

This isn't like a typical application process - they ask you to put down a..."
FsQNWfGi9WCMrQfxCV426Q,5,I thoroughly enjoyed living at Constantine Village!  I lived in one of the townhouses for 3 years and experienced nothing shy of exceptional living...
FsQNWfGi9WCMrQfxCV426Q,4,I've lived there for 4 years and I have no complains since the new management came in place few years ago. The maintenance team was always quick and...
P9R8wyUHyer2mnyQCVeZcQ,5,"Smooth sailing with Paul! He helped me score my first apartment. From the initial open house to the second visit to the lease signing, he was a huge help..."
P9R8wyUHyer2mnyQCVeZcQ,5,"My roommates and I were shown a nice apartment by Paul and he was super nice, funny, and answered all questions we had! We ended up going forward with..."
P9R8wyUHyer2mnyQCVeZcQ,5,Highly recommend Paul Crisci if you are in need of an apartment in nyc. He was super helpful and kind. We found a great place thanks to him!
pfoQOfkmcIQ3tw8k3OxVGg,5,Living in the clouds cannot better describe the feeling of living in Ellipse. My husband and I were looking to move out from dusty Manhattan and one day...
pfoQOfkmcIQ3tw8k3OxVGg,2,Moved here about 6 months ago and love the building and location but the walls are paper thin. We can literally hear conversations our neighbors are having...
pfoQOfkmcIQ3tw8k3OxVGg,1,"READ THIS REVIEW!!!

I lived in the Ellipse for 2 years. They market this building as luxury living. It's not. It may be one of the nicer buildings in..."
QIuUlL4C82s3C4WO0cRI3A,5,"Updating my review as quite a bit of time has passed and ownership has changed.

I have lived in this building for about 4.5 years.  When the building was..."
QIuUlL4C82s3C4WO0cRI3A,1,I spent many hours searching for an apartment in Observer Park and ultimately decided to pass. We were verbally told that the deposit we put down on one...
QIuUlL4C82s3C4WO0cRI3A,2,I've lived in this building 2 years and used to love it. Greystar management took over the management from Bozzuto in Fall 2017 and it's gone way downhill...
SapmIQqxUyBYGyl5I3-xwA,1,Building management makes this place a totally unlivable experience.
SapmIQqxUyBYGyl5I3-xwA,2,Lived there over a year and the experience has been horrendous. The maintenance crew takes weeks to respond to items you've reported. The front desk isn't...
SapmIQqxUyBYGyl5I3-xwA,1,"For renters: There are better apartments out there for the money.

Building is generally full of yuppies and older liberals. Not bashing liberals, just..."
RI-7I5fBAaW2Z6Je064jjA,5,"A lot of these reviews are pre-2021 and I think they've really turned things around. First with the important stuff, AC, heat, built-in microwave,..."
RI-7I5fBAaW2Z6Je064jjA,5,Don't let these people lie to you. Everyone here is amazing. Very modern floor plan. Everything is very clean and sleek looking. Everyone who works at the...
RI-7I5fBAaW2Z6Je064jjA,1,"There was an armed robbery at this building last weekend despite being a ""luxury doorman building"". 

Amenities are shared with Sonder, although management..."
PDFH7cuRe4oxsvdFAIgNfw,5,"stephanie was the agent for my rental and made things absolutely seamless, which i'm very grateful for. she was personable, informative, and responsive, and..."
PDFH7cuRe4oxsvdFAIgNfw,1,"Our experience with Beaudoin Realty was terrible. We made an appointment with Stephanie and agreed to meet with them. During the walkthrough, they discussed..."
PDFH7cuRe4oxsvdFAIgNfw,5,My experience at Beaudoin was very smooth from start to finish. I set up an appointment with the agent she explained to me the routine & took me all around...
KW1qknUTflrHG3cOgOcYzw,4,"When I was moving, I found it very hard to find somewhere to move which didn't have disastrous reviews: I believe the reason being that no-one writes a..."
KW1qknUTflrHG3cOgOcYzw,1,I am the happiest person since I do not live in this dump any longer. Good riddance!
KW1qknUTflrHG3cOgOcYzw,1,"Smelly, noisy, unsafe building with rude leasing officers and an expensive price tag.  I would not recommend this apartment. Loud construction have been..."
aLSTIhVVf42OcmDfhb76QA,4,Just visited here to buy some furniture off of a seller site from someone but wow this place is nice. It reminds me a lot of a hotel. The keys both for the...
aLSTIhVVf42OcmDfhb76QA,5,"Waking up to the NYC skyline every day... 
pool, gym, common area.... this place is basically a hotel on steroids and feels like a never ending vacation......"
aLSTIhVVf42OcmDfhb76QA,5,Vermella truly feels like home! Lily and Debbie are beyond helpful; always there when I need them! Super accommodating with compassion. The landscape is...
iNVZEp6EY1A-h3GgpfZXqg,5,"Where do I start? Oh yes, Rick & Shpresa are beyond incredible human beings. The day I meet them, I was walking by and the left corner of my eye caught a..."
iNVZEp6EY1A-h3GgpfZXqg,5,"I have been renting with this company for less than a year, and one of their buildings was trying to raise the rent a prohibitive amount for me. They worked..."
iNVZEp6EY1A-h3GgpfZXqg,5,R.E.M took over our building three years ago and I to say they are awesome. They always get back to me in a timely manner and have always gone above and...
cR60xxB4MGaTHULbGUuxiw,2,I've lived here for 5 years. It used to be great but a new management company took over and they are AWFUL. They have been impossible to work with during...
iaakKy-pAXbh1WtN7C5TZw,1,"Do NOT rent in this building!!! 

The lobby looks cool, but this is where the good things end. I don't even know where to begin describing issues with this..."
iaakKy-pAXbh1WtN7C5TZw,5,"I lived in this building for two years, and even though I now live in LA, land of large apartments, I miss my beautiful place at 55 Hope.  I was one of the..."
iaakKy-pAXbh1WtN7C5TZw,4,"I'm personally surprised at the negative comments for this building. Yes, our move in was delayed and that caused many inconveniences and yes, they got rid..."
t8negPzpIpi5ufXDrzRiHg,4,"Great building, beautiful views, very clean. Sometimes staff front door can be rude probably because they are overwhelmed with deliveries and lots of in and..."
t8negPzpIpi5ufXDrzRiHg,1,We recently moved out of the apartment and despite having done Avalon's pre-inspection for move out and were told by them everything looks great and we...
t8negPzpIpi5ufXDrzRiHg,1,"I have lived here for a year now.

Management is not helpful at all. 

Elevators: every other day, elevators are down so you have to wait in long lines...."
F-lguq1PdtZti5rPwynITA,2,"This building is very nice and has amazing views. The apartments are tiny but if you live on the side of the building facing Manhattan, the view is worth..."
F-lguq1PdtZti5rPwynITA,1,"Design is great, doorman mostly great, but the smoking is disgusting. For a luxury building price we literally go to bed with our eyes watering and our bed..."
F-lguq1PdtZti5rPwynITA,4,"We have had a pretty enjoyable experience in our first year at Aurora. The Super, Mike, is extremely friendly and personable. He really goes out of his way..."
y_vdwq0rge1qRFUP73cedA,5,Working with ACR was a joy from start to finish. Al popped by and performed the initial inspection and quickly provided a thorough estimate of work and...
y_vdwq0rge1qRFUP73cedA,5,"I can't say enough good things about Al, Junior, and Miguel. We had our bathroom totally renovated including a new tub, lights, toilet, vanity, and floor to..."
y_vdwq0rge1qRFUP73cedA,5,"This is our second time hiring ACR to do work in our house, and again, I could not be happier with the result. I could not give a stronger recommendation to..."
slnH7v6ATGmQ3PGjL6B2uA,5,"I had a great experience with The Cole in so many ways and wanted to share my experience. First off, amenities in the building are the best. The building is..."
slnH7v6ATGmQ3PGjL6B2uA,5,"My fiancé and I were looking to move from our apartment in Chelsea where we've spent the past six years, to the Upper East Side to be closer to the park and..."
slnH7v6ATGmQ3PGjL6B2uA,5,We lived in the Cole Apartments for over a year and are so sad to be leaving the building due to work relocation. The location was incredible - walking...
h_dcKfPQYP6bAuqPcH7nRg,4,"I lived here in 2012-14 (or thereabouts) and at the time, it was a sh*tshow. Things breaking, poor maintenance, elevators out often, no attempt to take care..."
h_dcKfPQYP6bAuqPcH7nRg,1,"This review is not so much for the management as it is for the other tenants.  

We had to move.  Somehow, every apartment with an outdoor patio became home..."
h_dcKfPQYP6bAuqPcH7nRg,5,"Awesome design, love looking at this building. Also location, location, location. It's in Brooklyn, I mean come on can it get any better. Lastly it's owned..."
2atr5aABS4I3OLYzI5lpaA,4,After writing the bad review below I discovered I was not alone and Callie is no longer with the company. Also the owner reached out to ask what happened...
2atr5aABS4I3OLYzI5lpaA,1,"Have been emailing with a couple agents here. So far they have been fairly cold and unwilling to help, despite that I'm perfectly qualified to rent. Not..."
2atr5aABS4I3OLYzI5lpaA,5,"I found these guys on yelp about a year ago, and boy did they ever deliver. 

My wife and I were looking for agents to list our co-op in Kensington, and we..."
8PHbSgF6237QEV_SVm27bA,1,Don't be fooled by the newness. At first glance it looks like a great space with affordable pricing...it ultimately comes at a cost. I lived in two separate...
8PHbSgF6237QEV_SVm27bA,1,"First of, this building is not clean!! I have horrible experience living here. This building has roach and mice problem,I already had caught 2 mouses in my..."
8PHbSgF6237QEV_SVm27bA,2,My unit has a roaches. I moved in on oct 5th (ONE WEEK) ago and haven't been able to sleep since 4am I woke up for a glass of water and watched a roach...
y5GFDMTWaxSIFZlH_HnYrA,2,"Great location, great tenants and friendly doorman. Unfortunately amenities are out of date and not maintained by management, who don't seem to care and are..."
y5GFDMTWaxSIFZlH_HnYrA,1,"Great, extremely attentive doormen, nice apartments and good location.
Strongly discourage renting here for those reasons:
1. There are multiple additional..."
gUiaxkCdvUfDXhDH_zdHYg,1,"Never do business with the owner, Ariel Rosenberg.  Last December the dorm was closed for maintenance and all the tenants were displaced, including my..."
gUiaxkCdvUfDXhDH_zdHYg,1,"I really wish that I had paid closer attention to the negative reviews.  The owner (who isn't actually the owner) requires full payment up front, but..."
gUiaxkCdvUfDXhDH_zdHYg,3,"I stayed at Pink dorms, Union square for three months this summer whilst studying in NY. Great location with multiple amenities nearby (Joe's tailors and..."
jBN71ycYU2jSI2fpnOeAvA,5,Mike Morales was so great at helping my room mate and I secure an apartment! He is a very nice and accommodating guy. He made us feel excited about the new...
jBN71ycYU2jSI2fpnOeAvA,1,"We emailed, called and texted Mikle Morales regarding an open house for a Rego Park unit - listing stated to do those 3 things - and the man was MIA. He..."
jBN71ycYU2jSI2fpnOeAvA,5,Mike Morales was an incredible realtor. He was quick to show me a few places and efficient in the process of helping me to apply for the one I wanted. I...
0arSUfv7M5QNi3qMRnr7og,5,I've been in a tenant in this building for about two years now and I am super happy in this spot! The apartment is in a great location in Astoria literally...
0arSUfv7M5QNi3qMRnr7og,1,I had a terrible experience while living in this building. They constantly harassed me. I have received numerous complains and all are speculations but they...
0arSUfv7M5QNi3qMRnr7og,1,I just called to ask questions about potentially applying for an apartment and the representative that answered had a horrible attitude. She was clearly...
vHeuiwAl5X2IBCP4CId3lg,5,I have used TOWN twice in the past 5 years to find an apartment and both times the brokers I have worked with came through with flying colors.  Most...
LIi23IFPHpyh2KmH2PMXnA,1,Had bed bugs in apartment. Took them 8 days to find the bed bugs (would not have believed me without my pictures).  It's been twelve days since I reported...
5Q53qD0eUyHQ2GXKdmoXvw,5,"Luxury all the way! Relocating quickly from CA, I didn't have time to see the unit I was moving to in person and the leasing team did everything they could..."
5Q53qD0eUyHQ2GXKdmoXvw,1,Stay away do not let theses 5 star reviews fool you.  Lived there 3 years. Maintenance is a joke. My bathtub had issues. Poor Fernando had to snake it...
5Q53qD0eUyHQ2GXKdmoXvw,5,"To be honest, I was just a visiting vendor. Over 30 years, I've  done estimates  in the Bergen County area. 

This building has such a positive energy I..."
bhcIGC0Pu9KzobGrZNEkTA,1,The experience with this landlord was so horrible throughout our year of living at this property I felt compelled to make a review. In addition to the poor...
CCnjzK4wVNhuS9QLGntAXQ,5,Miguel was prompt in replying and able to come out within a day to fix our broken overhead light. He charged a very reasonable price compared to other vendors.
mTwgMjLimMv4w0OGDt-d8g,3,"UPDATE to original November 4th Review: December 4, 2021 - My wife was contacted by email by Dharma management several weeks ago and was offered,..."
mTwgMjLimMv4w0OGDt-d8g,1,WARNING!!! One of the WORST rental companies I've ever had to dealt with. There is a reason why their 5 star reviews on google are from FIVE YEARS AGO....
mTwgMjLimMv4w0OGDt-d8g,1,Do not book!!!! Bad business practice. We booked three apartments for 3-4 days for a family of 17. We booked under their special rate (beware). The policy...
cqwVu8GPWEzC0zkGSJVU8A,4,"I'm writing this review as a renter of the building. 

Pros: on site staff is AMAZING. All friendly, helpful, and take security seriously. Top notch..."
cqwVu8GPWEzC0zkGSJVU8A,4,Beautiful condo near 11th ave west of Columbus circle features typical white glove staff expected of this full service residence. Doormen are friendly...
W8bJvWlCqXNeybmdiA1ahg,5,I had spent several unfruitful weeks searching for an apartment. Nothing seemed to work out and the people I was dealing with seemed preoccupied--and given...
_1vG_Yd8k0TddE7-LfdOFg,5,Huge building with many residents. I didn't have an issue with the elevators during my 1 month corporate housing stay. In fact these elevators are extremely...
_1vG_Yd8k0TddE7-LfdOFg,2,"My family had lived in this building for several years but with recent management, it has turned into a nightmare. When they re-signed their most recent..."
_1vG_Yd8k0TddE7-LfdOFg,1,"Constant construction (units being demolished over the next two years), crowded spaces with minimal mask wearing during delta, huge rent hikes. Elevators..."
cKbuiYPEUl1niJU-gQKVsA,5,"I wish I could give more than five [5] stars for this review.  I enjoy living in Ryerson Towers.  The management, maintenance and custodial team are great...."
cKbuiYPEUl1niJU-gQKVsA,4,Grateful to John Duff for bringing new management energy to our Williamsburg building and being open to do regular site visits to meet with vendors.  He's...
cKbuiYPEUl1niJU-gQKVsA,5,We've had New Bedford Management for my condo building for a few years now. It has been a huge relief having Maria and NBM as our manager - I was even able...
DgBHNEPVWAv2h_fQWefJPg,4,"Update: Was contacted by Lisa the property manager to come back in. Spoke with her for an hour about what happened and how she can make it right.

Honestly,..."
DgBHNEPVWAv2h_fQWefJPg,1,"This was the worst place I lived in, in my entire life.  First off, I would like to say that the entire staff lies, cheats, and even behaves disrespectful..."
DgBHNEPVWAv2h_fQWefJPg,2,5/29/2020 I had a good phone tour with Lisa but the reviews on several online platforms and YELP said not to come here. I think when reviewing a property if...
pbPfIccJh-ObjmrO_NDWKw,5,"This apartment complex is fantastic! It is tucked away on a safe, less busy street but is still close to everything (train station, Rutgers, airport,..."
pbPfIccJh-ObjmrO_NDWKw,5,"Rana is a consummate professional. She was very patient, spent quality time with me, answered all of my questions and assisted me in finding my new home. I..."
r1GBO8L3OjXV1aLDgtaefw,1,"Drugs, suspicious tenants and terrible apartment maintenance. Packages are stolen frequently, and residents are told to call the cops. Tenants are..."
DVdvV-Db6Bx7Cq7ejXR_Zg,5,Joanna was great to work with. Super attentive and responsive. Would recommend working with her!
DVdvV-Db6Bx7Cq7ejXR_Zg,5,I wish I could give Joanna more than 5 stars! She is wonderful to work with. She was recommended to us by a mutual friend and I am so glad for the...
DVdvV-Db6Bx7Cq7ejXR_Zg,5,"This review is a little different-- I'm 25 years old & on a budget trying to find a rental in NYC. I reached out to Joanna and, while her offerings did not..."
4xSPTfp-TcjjE14qFhGMvA,3,"Build quality is on the older side, amenities are not too well lit, and overall just feels old. Lighting is not great, and unfortunately the capitol..."
4xSPTfp-TcjjE14qFhGMvA,5,Fantastic apartment building. The amenities are great and the staff is friendly and attentive. Helen is a lovely leasing agent and made the move in process...
4xSPTfp-TcjjE14qFhGMvA,1,Loud offensive music all hours of the night by disrespectful tenants who use outdoor space to blast offensive music during weekdays and weekends. I've...
vbWplXDOtZNcbwHkLIi5fw,1,I bought my apartment in 2012 and ever since then its been harassment after harassment I work all the time and mainly travel A lot so I'm barely home....
vbWplXDOtZNcbwHkLIi5fw,5,"I've lived in Northridge Coop Section 2 for over 40 years and have loved it! There is no management company, the co-op is run by VOLUNTEER board members. It..."
vbWplXDOtZNcbwHkLIi5fw,5,"Me and my wife love this Coop. All board and maintenance members are so friendly and the most important is they keep our building safe, clean and enjoyful..."
